time,open,high,low,close,volume,amount,trades
2025-07-03 21:33:00,109765.68,109812.68,109765.68,109779.79,1.6549,181715.083687,4
2025-07-03 21:33:00,109765.68,109812.68,109765.68,109779.79,1.6931,185908.671665,5
2025-07-03 21:33:00,109765.68,109814.56,109765.68,109814.56,1.7714,194507.151713,6
2025-07-03 21:33:00,109765.68,109814.56,109765.68,109814.56,1.9086,209573.709345,7
2025-07-03 21:33:00,109765.68,109814.57,109765.68,109814.56,2.0271,222586.734883,10
2025-07-03 21:33:00,109765.68,109814.57,109765.68,109814.56,2.0271,222586.734883,10
2025-07-03 21:33:00,109765.68,109819.26,109765.68,109819.26,2.1044,231075.763681,11
2025-07-03 21:33:00,109765.68,109834.31,109765.68,109834.31,2.3669,259907.270056,12
2025-07-03 21:33:00,109765.68,109834.31,109765.68,109820.2,2.4378,267693.522236,13
2025-07-03 21:33:00,109765.68,109834.31,109765.68,109789.18,2.5973,285204.896446,14
2025-07-03 21:33:00,109765.68,109834.31,109765.68,109773.2,2.8201,309662.365406,15
2025-07-03 21:33:00,109765.68,109834.31,109765.68,109773.2,2.8812,316369.507926,16
2025-07-03 21:33:00,109765.68,109834.31,109765.68,109808.93,2.9594,324956.566252,17
2025-07-03 21:33:00,109765.68,109834.31,109765.68,109795.76,3.3755,370642.581988,18
2025-07-03 21:33:00,109765.68,109834.31,109765.68,109787.31,3.4275,376351.522108,19
2025-07-03 21:33:00,109765.68,109834.31,109765.68,109781.67,3.7069,407021.757526,23
2025-07-03 21:33:00,109765.68,109834.31,109765.68,109834.31,3.8152,418916.813299,24
2025-07-03 21:33:00,109765.68,109834.31,109765.68,109834.31,4.1115,451460.719352,25
2025-07-03 21:33:00,109765.68,109834.31,109765.68,109827.73,4.1444,455074.051669,26
2025-07-03 21:33:00,109765.68,109834.31,109765.68,109827.73,4.1541,456139.38065,27
2025-07-03 21:33:00,109765.68,109834.31,109765.68,109827.73,4.1991,461081.6285,28
2025-07-03 21:33:00,109765.68,109834.31,109765.68,109827.73,4.4212,485474.367333,29
2025-07-03 21:33:00,109765.68,109834.31,109765.68,109814.56,4.787,525644.533381,30
2025-07-03 21:33:00,109765.68,109834.31,109765.68,109814.56,4.8362,531047.409733,31
2025-07-03 21:34:00,109814.56,109814.56,109814.56,109814.56,0.0271,2975.974576,1
2025-07-03 21:34:00,109814.56,109814.56,109803.29,109803.29,0.5599,61479.167488,2
2025-07-03 21:34:00,109814.56,109827.73,109803.29,109827.73,0.6136,67376.742501,4
2025-07-03 21:34:00,109814.56,109827.73,109803.29,109827.73,0.7017,77052.565514,5
2025-07-03 21:34:00,109814.56,109861.56,109803.29,109861.56,0.9944,109209.044126,7
2025-07-03 21:34:00,109814.56,109861.56,109803.29,109861.56,1.1579,127171.409186,8
2025-07-03 21:34:00,109814.56,109861.56,109803.29,109810.81,1.6586,182153.681753,9
2025-07-03 21:34:00,109814.56,109861.56,109803.29,109810.81,1.7338,190411.454665,10
2025-07-03 21:34:00,109814.56,109861.56,109803.29,109810.81,1.7358,190631.076285,11
2025-07-03 21:34:00,109814.56,109861.56,109800.47,109800.47,2.4939,273870.812592,12
2025-07-03 21:34:00,109814.56,109861.56,109800.47,109810.81,2.7288,299665.371861,13
2025-07-03 21:34:00,109814.56,109861.56,109800.47,109810.81,2.7377,300642.68807,14
2025-07-03 21:34:00,109814.56,109861.56,109800.47,109810.81,2.7455,301499.212388,15
2025-07-03 21:34:00,109814.56,109861.56,109800.47,109810.81,2.7527,302289.85022,16
2025-07-03 21:34:00,109814.56,109861.56,109800.47,109810.81,2.761,303201.279943,17
2025-07-03 21:34:00,109814.56,109861.56,109800.47,109810.81,2.7715,304354.293448,18
2025-07-03 21:34:00,109814.56,109861.56,109800.47,109810.81,2.7944,306868.960997,19
2025-07-03 21:34:00,109814.56,109861.56,109800.47,109810.81,2.8056,308098.842069,20
2025-07-03 21:34:00,109814.56,109861.56,109795.76,109795.76,2.8606,314137.608869,21
2025-07-03 21:34:00,109814.56,109861.56,109795.76,109795.76,2.8765,315883.361453,22
2025-07-03 21:34:00,109814.56,109861.56,109773.2,109773.2,2.9758,326783.840213,23
2025-07-03 21:34:00,109814.56,109861.56,109760.98,109760.98,3.0091,330438.880847,24
2025-07-03 21:34:00,109814.56,109861.56,109760.04,109760.04,3.0696,337079.363267,25
2025-07-03 21:34:00,109814.56,109861.56,109759.11,109759.11,3.4565,379545.162926,26
2025-07-03 21:34:00,109814.56,109861.56,109759.11,109810.81,3.7984,417089.478865,27
2025-07-03 21:34:00,109814.56,109861.56,109759.11,109810.81,3.8068,418011.889669,28
2025-07-03 21:34:00,109814.56,109861.56,109759.11,109810.8,3.8151,418923.319309,29
2025-07-03 21:35:00,109810.8,109810.8,109810.8,109810.8,0.0,0.0,0
2025-07-03 21:35:00,109810.8,109810.81,109810.8,109810.81,0.0021,230.602701,1
2025-07-03 21:35:00,109810.8,109810.81,109803.29,109803.29,0.3936,43218.590736,2
2025-07-03 21:35:00,109810.8,109810.81,109771.33,109771.33,0.7159,78597.890395,3
2025-07-03 21:35:00,109810.8,109810.81,109771.33,109771.33,0.7567,83076.560659,4
2025-07-03 21:35:00,109810.8,109810.81,109753.47,109753.47,0.8321,91351.972297,5
2025-07-03 21:35:00,109810.8,109810.81,109753.47,109761.93,0.963,105719.808934,6
2025-07-03 21:35:00,109810.8,109810.81,109753.47,109769.45,1.167,128112.776734,7
2025-07-03 21:35:00,109810.8,109810.81,109753.47,109789.18,1.2029,132054.208296,8
2025-07-03 21:35:00,109810.8,109810.81,109753.47,109771.33,1.2497,137191.50654,9
2025-07-03 21:35:00,109810.8,109810.81,109753.47,109771.33,2.0748,227763.830923,10
2025-07-03 21:35:00,109810.8,109810.81,109753.47,109759.11,2.3143,254051.137768,11
2025-07-03 21:35:00,109810.8,109810.81,109753.47,109753.47,2.3804,261305.842135,12
2025-07-03 21:35:00,109810.8,109810.81,109753.47,109753.47,2.3882,262161.919201,13
2025-07-03 21:35:00,109810.8,109810.81,109721.51,109721.51,3.2345,355019.233114,14
2025-07-03 21:35:00,109810.8,109810.81,109721.51,109725.26,3.4397,377534.856466,15
2025-07-03 21:35:00,109810.8,109810.81,109721.51,109725.26,3.4466,378291.96076,16
2025-07-03 21:35:00,109810.8,109810.81,109720.56,109720.56,3.4712,380991.086536,17
2025-07-03 21:35:00,109810.8,109810.81,109720.56,109740.31,3.9508,433622.539212,18
2025-07-03 21:35:00,109810.8,109810.81,109720.56,109757.23,3.9532,433885.956564,19
2025-07-03 21:35:00,109810.8,109810.81,109720.56,109760.98,4.0038,439439.862152,20
2025-07-03 21:35:00,109810.8,109810.81,109720.56,109776.03,4.0938,449319.704831,22
2025-07-03 21:35:00,109810.8,109810.81,109720.56,109784.48,4.098,449780.799647,23
2025-07-03 21:35:00,109810.8,109850.29,109720.56,109850.29,4.4707,490722.00273,24
2025-07-03 21:35:00,109810.8,109871.9,109720.56,109871.9,4.6417,509510.09763,25
2025-07-03 21:35:00,109810.8,109871.9,109720.56,109829.61,4.9166,539702.257419,26
2025-07-03 21:35:00,109810.8,109871.9,109720.56,109829.61,4.9211,540196.490664,27
2025-07-03 21:35:00,109810.8,109871.9,109720.56,109829.61,4.972,545786.817813,28
2025-07-03 21:36:00,109818.33,109818.33,109818.33,109818.33,0.0,0.0,0
2025-07-03 21:36:00,109818.33,109818.33,109818.33,109818.33,0.0168,1844.947944,1
2025-07-03 21:36:00,109818.33,109823.97,109818.33,109823.97,0.1825,20042.779773,2
2025-07-03 21:36:00,109818.33,109823.97,109797.64,109797.65,0.2743,30123.061321,5
2025-07-03 21:36:00,109818.33,109823.97,109797.64,109817.39,0.3634,39907.79077,6
2025-07-03 21:37:00,109842.76,109977.18,109847.47,109977.18,11.034,1213229.045562,14
2025-07-03 21:37:00,109842.76,109977.18,109847.47,109977.18,11.7782,1295074.062918,15
2025-07-03 21:37:00,109842.76,109980.95,109847.47,109980.95,11.9263,1311362.241613,16
2025-07-03 21:37:00,109842.76,109985.65,109847.47,109985.65,13.2802,1460271.813148,17
2025-07-03 21:37:00,109842.76,109985.65,109847.47,109980.95,13.4295,1476691.968983,18
2025-07-03 21:37:00,109842.76,109985.65,109847.47,109980.95,14.4731,1591468.088403,19
2025-07-03 21:37:00,109842.76,109985.65,109847.47,109980.95,16.1885,1780129.410033,20
2025-07-03 21:37:00,109842.76,109985.65,109847.47,109980.95,16.2656,1788608.941278,21
2025-07-03 21:37:00,109842.76,109985.65,109847.47,109976.25,16.7639,1843410.395703,23
2025-07-03 21:37:00,109842.76,109985.65,109847.47,109964.03,17.0572,1875662.845702,24
2025-07-03 21:37:00,109842.76,109985.65,109847.47,109969.67,17.2114,1892620.168816,25
2025-07-03 21:37:00,109842.76,109985.65,109847.47,109974.37,17.3799,1911150.850161,26
2025-07-03 21:38:00,109974.37,109974.37,109974.37,109974.37,0.0,0.0,0
2025-07-03 21:38:00,109974.37,109974.37,109974.37,109974.37,0.1634,17969.812058,1
2025-07-03 21:38:00,109974.37,109974.37,109961.2,109961.2,0.616,67738.251178,2
2025-07-03 21:38:00,109974.37,109974.37,109948.98,109948.98,0.7442,81833.710414,3
2025-07-03 21:38:00,109974.37,109974.37,109948.98,109953.68,1.0767,118393.309014,4
2025-07-03 21:38:00,109974.37,109974.37,109944.29,109944.29,1.2761,140316.20044,5
2025-07-03 21:38:00,109974.37,109974.37,109944.29,109944.29,1.5137,166438.963744,6
2025-07-03 21:38:00,109974.37,109974.37,109944.29,109944.29,1.5182,166933.713049,7
2025-07-03 21:38:00,109974.37,109974.37,109944.29,109950.87,1.6905,185878.24795,8
2025-07-03 21:38:00,109974.37,109974.37,109944.29,109957.45,2.0088,220877.704285,9
2025-07-03 21:38:00,109974.37,109974.37,109944.29,109947.11,2.2553,247979.6669,10
2025-07-03 21:38:00,109974.37,109974.37,109944.29,109960.26,2.3355,256798.479752,11
2025-07-03 21:38:00,109974.37,109974.37,109944.29,109960.26,2.3808,261779.67953,12
2025-07-03 21:38:00,109974.37,109974.37,109942.4,109942.4,2.4712,271718.47249,13
2025-07-03 21:38:00,109974.37,109974.37,109942.4,109950.87,2.7683,304384.875967,14
2025-07-03 21:38:00,109974.37,109974.37,109942.4,109964.97,2.8648,314996.495572,15
2025-07-03 21:38:00,109974.37,110031.7,109942.4,110031.7,7.5879,834677.768629,20
2025-07-03 21:38:00,109974.37,110032.45,109942.4,110032.45,12.132,1334676.224674,21
2025-07-03 21:38:00,109974.37,110032.45,109942.4,110020.43,16.6766,1834675.070852,22
2025-07-03 21:38:00,109974.37,110032.45,109942.4,110020.43,17.8679,1965742.409111,23
2025-07-03 21:38:00,109974.37,110032.45,109942.4,110020.43,18.1531,1997120.235747,24
2025-07-03 21:38:00,109974.37,110032.65,109942.4,110032.65,19.26,2118915.376032,25
2025-07-03 21:38:00,109974.37,110033.59,109942.4,110033.59,19.6258,2159165.663254,26
2025-07-03 21:38:00,109974.37,110034.53,109942.4,110034.53,22.4429,2469143.937717,27
2025-07-03 21:38:00,109974.37,110034.53,109942.4,110011.97,23.358,2569815.891464,28
2025-07-03 21:38:00,109974.37,110034.53,109942.4,110011.97,23.5153,2587120.774345,29
2025-07-03 21:38:00,109974.37,110034.53,109942.4,109987.53,23.8824,2627497.196608,30
2025-07-03 21:38:00,109974.37,110034.53,109942.4,109987.53,24.1671,2658810.646399,31
2025-07-03 21:39:00,109987.53,109987.53,109987.53,109987.53,0.0,0.0,0
2025-07-03 21:39:00,109987.53,109987.53,109958.39,109958.39,0.0494,5431.944466,1
2025-07-03 21:39:00,109987.53,109987.53,109933.95,109933.95,0.5008,55056.129496,2
2025-07-03 21:39:00,109987.53,109987.53,109933.95,109945.23,0.7115,78221.589457,3
2025-07-03 21:39:00,109987.53,109987.53,109917.03,109917.03,1.0001,109943.644315,4
2025-07-03 21:39:00,109987.53,109987.53,109886.95,109886.95,1.383,152019.35747,5
2025-07-03 21:39:00,109987.53,109987.53,109875.67,109875.67,1.7939,197167.270273,6
2025-07-03 21:39:00,109987.53,109987.53,109849.34,109849.34,1.9626,215698.853931,7
2025-07-03 21:39:00,109987.53,109987.53,109829.61,109829.61,2.4848,273051.876273,8
2025-07-03 21:39:00,109987.53,109987.53,109829.61,109848.4,2.5407,279192.401833,10
2025-07-03 21:39:00,109987.53,109987.53,109829.61,109848.4,2.5927,284904.518633,11
2025-07-03 21:39:00,109987.53,109987.53,109829.61,109848.4,2.6362,289682.924033,12
2025-07-03 21:39:00,109987.53,109987.53,109829.61,109853.11,2.6442,290561.748913,13
2025-07-03 21:39:00,109987.53,109987.53,109829.61,109853.11,2.6682,293198.223553,14
2025-07-03 21:39:00,109987.53,109987.53,109829.61,109853.11,3.2098,352694.667929,15
2025-07-03 21:39:00,109987.53,109987.53,109829.61,109859.68,4.1751,458742.217033,16
2025-07-03 21:39:00,109987.53,109987.53,109829.61,109875.67,4.8892,537204.43298,17
2025-07-03 21:39:00,109987.53,109987.53,109829.61,109869.09,4.9427,543082.429295,18
2025-07-03 21:39:00,109987.53,109987.53,109829.61,109857.81,4.9913,548421.518861,19
2025-07-03 21:39:00,109987.53,109987.53,109829.61,109857.81,5.9482,653544.45725,20
2025-07-03 21:39:00,109987.53,109987.53,109827.73,109827.73,6.9295,761318.408699,22
2025-07-03 21:39:00,109987.53,109987.53,109827.73,109865.33,7.0436,773854.042852,23
2025-07-03 21:39:00,109987.53,109987.53,109827.73,109865.33,7.2997,801990.553865,24
2025-07-03 21:39:00,109987.53,109987.53,109827.73,109881.31,7.9299,871237.755427,25
2025-07-03 21:39:00,109987.53,109987.53,109827.73,109881.31,7.9327,871545.423095,26
2025-07-03 21:39:00,109987.53,109987.53,109827.73,109881.31,7.9402,872369.53292,27
2025-07-03 21:40:00,109881.31,109881.31,109881.31,109881.31,0.0,0.0,0
2025-07-03 21:40:00,109881.31,109893.53,109881.31,109893.53,0.2866,31495.485698,1
2025-07-03 21:40:00,109881.31,109893.53,109881.31,109893.53,0.3224,35429.674072,2
2025-07-03 21:40:00,109881.31,109893.53,109881.31,109893.42,0.3664,40264.984552,3
2025-07-03 21:40:00,109881.31,109893.53,109859.68,109859.68,1.1473,126054.408664,4
2025-07-03 21:40:00,109881.31,109893.53,109859.68,109859.68,1.3247,145543.515896,5
2025-07-03 21:40:00,109881.31,109893.53,109859.68,109864.39,1.4092,154827.056851,6
2025-07-03 21:40:00,109881.31,109893.53,109859.68,109864.39,1.4792,162517.564151,7
2025-07-03 21:40:00,109881.31,109893.53,109840.89,109840.89,1.48,162605.436863,8
2025-07-03 21:40:00,109881.31,109893.53,109840.89,109840.89,1.5535,170678.742278,9
2025-07-03 21:40:00,109881.31,109893.53,109824.9,109824.9,2.0303,223043.254598,10
2025-07-03 21:40:00,109881.31,109893.53,109824.9,109837.12,2.1387,234949.598406,11
2025-07-03 21:40:00,109881.31,109893.53,109824.9,109858.75,2.1835,239871.270406,12
2025-07-03 21:40:00,109881.31,109893.53,109824.9,109862.51,2.1851,240047.050422,13
2025-07-03 21:40:00,109881.31,109893.53,109824.9,109887.89,2.1891,240486.601982,14
2025-07-03 21:40:00,109881.31,109933.95,109824.9,109933.95,2.4256,266485.981157,16
2025-07-03 21:40:00,109881.31,109933.95,109824.9,109909.51,2.5804,283499.973305,17
2025-07-03 21:40:00,109881.31,109933.95,109824.9,109909.51,2.5969,285313.48022,18
2025-07-03 21:40:00,109881.31,109933.95,109824.9,109894.47,2.7522,302380.091411,19
2025-07-03 21:40:00,109881.31,109933.95,109824.9,109868.15,2.9525,324386.681856,20
2025-07-03 21:40:00,109881.31,109933.95,109824.9,109858.75,3.0346,333406.085231,21
2025-07-03 21:40:00,109881.31,109933.95,109824.9,109858.75,3.0761,337965.223356,22
2025-07-03 21:40:00,109881.31,109933.95,109824.9,109846.53,3.1031,340931.079666,23
2025-07-03 21:40:00,109881.31,109933.95,109824.9,109846.53,3.1767,349015.784274,24
2025-07-03 21:40:00,109881.31,109933.95,109824.9,109846.53,3.1913,350619.543612,25
2025-07-03 21:41:00,109846.53,109846.53,109846.53,109846.53,0.0,0.0,0
2025-07-03 21:41:00,109846.53,109846.53,109813.62,109813.62,0.1878,20622.997836,1
2025-07-03 21:41:00,109846.53,109846.53,109789.18,109789.18,0.7115,78119.832136,3
2025-07-03 21:41:00,109846.53,109846.53,109757.23,109757.23,0.9528,104604.251735,4
2025-07-03 21:41:00,109846.53,109846.53,109757.23,109772.26,3.5014,384369.833571,5
2025-07-03 21:41:00,109846.53,109846.53,109757.23,109772.26,3.5983,395006.765565,6
2025-07-03 21:41:00,109846.53,109846.53,109757.23,109772.26,3.6819,404183.726501,7
2025-07-03 21:41:00,109846.53,109846.53,109757.23,109772.26,3.6908,405160.699615,8
2025-07-03 21:41:00,109846.53,109846.53,109757.23,109772.26,3.6943,405544.902525,9
2025-07-03 21:41:00,109846.53,109846.53,109757.23,109772.28,3.6995,406115.718381,10
2025-07-03 21:41:00,109846.53,109846.53,109757.23,109782.61,3.7567,412395.283673,11
2025-07-03 21:41:00,109846.53,109846.53,109757.23,109782.61,3.7845,415447.240231,12
2025-07-03 21:41:00,109846.53,109846.53,109757.23,109782.61,3.8128,418554.088094,13
2025-07-03 21:41:00,109846.53,109846.53,109757.23,109799.53,3.8707,424911.480881,14
2025-07-03 21:41:00,109846.53,109846.53,109757.23,109799.53,3.8977,427876.068191,15
2025-07-03 21:41:00,109846.53,109846.53,109757.23,109799.53,3.9047,428644.664901,16
2025-07-03 21:41:00,109846.53,109846.53,109757.23,109793.89,3.9829,437230.547099,18
2025-07-03 21:41:00,109846.53,109846.53,109757.23,109793.89,3.9843,437384.258545,19
2025-07-03 21:41:00,109846.53,109846.53,109757.23,109793.89,3.9874,437724.619604,20
2025-07-03 21:41:00,109846.53,109846.53,109757.23,109793.89,4.0043,439580.136345,21
2025-07-03 21:41:00,109846.53,109846.53,109757.23,109799.53,4.1657,457301.780487,22
2025-07-03 21:41:00,109846.53,109846.53,109757.23,109828.93,6.79,745525.841486,23
2025-07-03 21:41:00,109846.53,109848.4,109757.23,109848.4,6.7932,745877.356366,24
2025-07-03 21:41:00,109846.53,109848.4,109757.23,109848.4,6.8059,747272.431046,25
2025-07-03 21:41:00,109846.53,109848.4,109757.23,109848.4,6.8067,747360.309766,26
2025-07-03 21:41:00,109846.53,109858.75,109757.23,109858.75,6.829,749810.159891,27
2025-07-03 21:41:00,109846.53,109858.75,109757.23,109858.75,6.9259,760455.472766,28
2025-07-03 21:41:00,109846.53,109878.48,109757.23,109878.48,6.9836,766795.461062,29
2025-07-03 21:42:00,109878.48,109878.48,109878.48,109878.48,0.0,0.0,0
2025-07-03 21:42:00,109878.48,109894.47,109878.48,109888.83,1.0216,112262.868084,2
2025-07-03 21:42:00,109878.48,109894.47,109870.03,109870.03,1.1499,126359.192933,3
2025-07-03 21:42:00,109878.48,109894.47,109870.03,109870.03,1.1518,126567.94599,4
2025-07-03 21:42:00,109878.48,109894.47,109870.03,109870.03,1.2171,133742.458949,5
2025-07-03 21:42:00,109878.48,109929.25,109854.04,109929.25,2.835,311527.630169,14
2025-07-03 21:42:00,109878.48,109938.65,109854.04,109938.65,2.8596,314232.120959,15
2025-07-03 21:42:00,109878.48,109938.65,109854.04,109938.65,2.8877,317321.397024,16
2025-07-03 21:42:00,109878.48,109950.87,109854.04,109950.87,2.9084,319597.380033,17
2025-07-03 21:42:00,109878.48,110010.09,109854.04,110010.09,3.0121,331005.426366,18
2025-07-03 21:42:00,109878.48,110010.09,109854.04,110010.09,4.1764,459090.174153,19
2025-07-03 21:42:00,109878.48,110027.01,109854.04,110027.01,4.2728,469696.777917,20
2025-07-03 21:42:00,109878.48,110027.01,109854.04,110027.01,4.2736,469784.799525,21
2025-07-03 21:42:00,109878.48,110027.01,109854.04,110027.01,4.3284,475814.279673,22
2025-07-03 21:42:00,109878.48,110027.01,109854.04,110027.01,4.5099,495784.181988,23
2025-07-03 21:42:00,109878.48,110034.53,109854.04,110034.53,4.7229,519221.536878,24
2025-07-03 21:42:00,109878.48,110034.53,109854.04,110034.53,4.7236,519298.561049,25
2025-07-03 21:42:00,109878.48,110034.53,109854.04,110034.53,4.75,522203.472641,26
2025-07-03 21:42:00,109878.48,110042.04,109854.04,110042.04,5.0625,556591.610141,27
2025-07-03 21:42:00,109878.48,110069.31,109854.04,110069.31,6.0833,668950.361789,28
2025-07-03 21:43:00,110069.31,110092.81,110069.31,110092.81,2.5477,280483.452037,1
2025-07-03 21:43:00,110069.31,110092.81,110069.31,110083.4,2.8801,317075.174197,2
2025-07-03 21:43:00,110069.31,110099.39,110069.31,110099.39,3.2251,355059.463747,3
2025-07-03 21:43:00,110069.31,110099.39,110069.31,110099.39,3.2382,356501.765756,4
2025-07-03 21:43:00,110069.31,110099.39,110069.31,110083.4,3.7847,416662.343856,5
2025-07-03 21:43:00,110069.31,110099.39,110051.45,110051.45,3.9051,429912.538436,6
2025-07-03 21:43:00,110069.31,110099.39,110051.45,110051.45,4.1245,454057.826566,7
2025-07-03 21:43:00,110069.31,110099.39,110051.45,110051.45,4.4228,486886.174101,8
2025-07-03 21:43:00,110069.31,110099.39,110048.62,110048.62,4.6573,512692.575491,9
2025-07-03 21:43:00,110069.31,110099.39,110027.0,110027.0,5.0804,559245.002776,11
2025-07-03 21:43:00,110069.31,110099.39,110027.0,110032.65,5.195,571854.744466,12
2025-07-03 21:43:00,110069.31,110099.39,110027.0,110052.39,5.4695,602064.125521,13
2025-07-03 21:43:00,110069.31,110099.39,110027.0,110044.87,5.7282,630532.73339,14
2025-07-03 21:43:00,110069.31,110099.39,110027.0,110044.87,5.7552,633503.94488,15
2025-07-03 21:43:00,110069.31,110099.39,110027.0,110049.56,5.8296,641691.632144,16
2025-07-03 21:43:00,110069.31,110099.39,110027.0,110049.56,5.9777,657989.97198,17
2025-07-03 21:43:00,110069.31,110099.39,110027.0,110049.56,5.9777,657989.97198,17
2025-07-03 21:43:00,110069.31,110099.39,110027.0,110049.56,6.1514,677105.580552,18
2025-07-03 21:43:00,110069.31,110099.39,110027.0,110035.47,6.3413,698001.316305,19
2025-07-03 21:43:00,110069.31,110099.39,110007.26,110007.26,6.4919,714568.409661,20
2025-07-03 21:43:00,110069.31,110099.39,109999.75,109999.75,6.8111,749680.329861,21
2025-07-03 21:43:00,110069.31,110099.39,109999.75,110005.39,7.2133,793924.497719,22
2025-07-03 21:43:00,110069.31,110099.39,109999.75,110005.39,7.2548,798489.721404,23
2025-07-03 21:43:00,110069.31,110099.39,109999.75,110012.9,7.2932,802714.216764,24
2025-07-03 21:43:00,110069.31,110099.39,109999.75,110012.9,7.3023,803715.334154,25
2025-07-03 21:43:00,110069.31,110099.39,109999.75,110012.9,7.5337,829172.319214,26
2025-07-03 21:43:00,110069.31,110099.39,109999.75,110030.76,8.0326,884066.665378,27
2025-07-03 21:43:00,110069.31,110099.39,109999.75,110010.09,8.1831,900623.183923,28
2025-07-03 21:43:00,110069.31,110099.39,109999.75,110010.09,8.2316,905958.673288,29
2025-07-03 21:43:00,110069.31,110099.39,109999.75,110010.09,8.2689,910062.049645,30
2025-07-03 21:44:00,110010.09,110010.09,110010.09,110010.09,0.0136,1496.137224,1
2025-07-03 21:44:00,110010.09,110010.09,109999.75,109999.75,0.306,33660.064124,2
2025-07-03 21:44:00,110010.09,110010.09,109999.75,110008.2,0.9303,102338.183384,3
2025-07-03 21:44:00,110010.09,110013.84,109999.75,110013.84,0.9696,106661.727296,4
2025-07-03 21:44:00,110010.09,110024.18,109999.75,110024.18,1.328,146094.393408,5
2025-07-03 21:44:00,110010.09,110029.83,109999.75,110029.83,1.4474,159231.95511,6
2025-07-03 21:44:00,110010.09,110029.83,109999.75,110029.83,1.5136,166515.929856,7
2025-07-03 21:44:00,110010.09,110029.83,109999.75,110029.83,1.5534,170895.11709,8
2025-07-03 21:44:00,110010.09,110029.83,109999.75,110029.83,1.5864,174526.10148,9
2025-07-03 21:44:00,110010.09,110029.83,109999.75,110029.83,1.6457,181050.870399,10
2025-07-03 21:44:00,110010.09,110029.83,109999.75,110029.83,1.6932,186277.287324,11
2025-07-03 21:44:00,110010.09,110029.83,109999.75,110029.83,1.7205,189281.101683,12
2025-07-03 21:44:00,110010.09,110029.83,109999.75,110029.83,1.7681,194518.521591,13
2025-07-03 21:44:00,110010.09,110034.53,109999.75,110034.53,1.8907,208008.754969,14
2025-07-03 21:44:00,110010.09,110034.53,109999.75,110034.53,1.9715,216899.544993,15
2025-07-03 21:44:00,110010.09,110051.45,109999.75,110051.45,2.2722,249992.016008,16
2025-07-03 21:44:00,110010.09,110051.45,109999.75,110051.45,2.471,271870.244268,17
2025-07-03 21:44:00,110010.09,110051.45,109999.75,110029.83,2.4956,274576.978086,18
2025-07-03 21:44:00,110010.09,110051.45,109999.75,110029.83,2.6427,290762.366079,19
2025-07-03 21:44:00,110010.09,110051.45,109999.75,110034.52,2.6436,290861.397147,20
