time,open,high,low,close,volume,amount,trades
2025-05-26 17:11:00,109799.89,109831.48,109799.89,109831.48,0.3466,38063.141629,27
2025-05-26 17:11:00,109799.89,109831.48,109799.89,109831.48,0.348,38216.905701,28
2025-05-26 17:11:00,109799.89,109831.48,109799.89,109831.48,0.3774,41445.951213,29
2025-05-26 17:12:00,109831.48,109831.48,109831.48,109831.48,0.0,0.0,0
2025-05-26 17:12:00,109831.48,109831.48,109831.48,109831.48,0.0096,1054.382208,1
2025-05-26 17:12:00,109831.48,109831.48,109806.11,109806.11,0.5854,64280.740346,3
2025-05-26 17:12:00,109831.48,109831.48,109806.11,109806.11,0.5916,64961.538228,4
2025-05-26 17:12:00,109831.48,109831.48,109806.11,109806.11,0.592,65005.460672,5
2025-05-26 17:12:00,109831.48,109831.48,109799.52,109799.53,0.6013,66026.596296,7
2025-05-26 17:12:00,109831.48,109831.48,109799.52,109799.53,0.6068,66630.493711,8
2025-05-26 17:12:00,109831.48,109831.48,109799.52,109799.53,0.6138,67399.090421,9
2025-05-26 17:12:00,109831.48,109831.48,109799.52,109799.53,0.6275,68903.343982,10
2025-05-26 17:12:00,109831.48,109831.48,109791.06,109791.06,0.6439,70703.917366,11
2025-05-26 17:12:00,109831.48,109831.48,109791.06,109791.06,0.6492,71285.809984,12
2025-05-26 17:12:00,109831.48,109831.48,109791.06,109791.06,0.6509,71472.454786,13
2025-05-26 17:12:00,109831.48,109831.48,109791.06,109791.06,0.652,71593.224952,14
2025-05-26 17:12:00,109831.48,109831.48,109791.06,109791.06,0.6524,71637.141376,16
2025-05-26 17:12:00,109831.48,109831.48,109791.06,109791.06,0.6771,74348.980558,18
2025-05-26 17:12:00,109831.48,109831.48,109791.06,109791.06,0.6772,74359.959664,19
2025-05-26 17:12:00,109831.48,109831.48,109791.06,109791.06,0.68,74667.374632,20
2025-05-26 17:12:00,109831.48,109831.48,109791.06,109791.06,0.6809,74766.186586,21
2025-05-26 17:12:00,109831.48,109831.48,109791.06,109791.06,0.681,74777.165692,22
2025-05-26 17:12:00,109831.48,109831.48,109791.06,109791.06,0.685,75216.329932,23
2025-05-26 17:12:00,109831.48,109831.48,109791.06,109791.06,0.6862,75348.079204,24
2025-05-26 17:12:00,109831.48,109831.48,109791.06,109791.06,0.6863,75359.05831,25
2025-05-26 17:12:00,109831.48,109831.48,109791.06,109791.06,0.6865,75381.016522,26
2025-05-26 17:12:00,109831.48,109831.48,109791.06,109791.06,0.6879,75534.724006,27
2025-05-26 17:12:00,109831.48,109831.48,109791.06,109791.06,0.7281,79948.324618,28
2025-05-26 17:13:00,109791.06,109791.06,109791.06,109791.06,0.0067,735.600102,1
2025-05-26 17:13:00,109791.06,109791.06,109791.06,109791.06,0.0067,735.600102,1
2025-05-26 17:13:00,109791.06,109791.06,109791.06,109791.06,0.0068,746.579208,2
2025-05-26 17:13:00,109791.06,109799.53,109791.06,109799.53,0.0795,8729.005039,3
2025-05-26 17:13:00,109791.06,109808.93,109791.06,109808.93,0.0836,9179.221652,4
2025-05-26 17:13:00,109791.06,109815.51,109791.06,109815.51,0.0842,9245.110958,5
2025-05-26 17:13:00,109791.06,109815.51,109791.06,109815.51,0.0995,10925.288261,7
2025-05-26 17:13:00,109791.06,109815.51,109791.06,109815.51,0.101,11090.011526,8
2025-05-26 17:13:00,109791.06,109815.51,109791.06,109815.51,0.1011,11100.993077,9
2025-05-26 17:13:00,109791.06,109815.51,109791.06,109815.51,0.1031,11320.624097,10
2025-05-26 17:13:00,109791.06,109815.51,109791.06,109815.51,0.1279,14044.048745,11
2025-05-26 17:13:00,109791.06,109815.51,109791.06,109815.51,0.1286,14120.919602,12
2025-05-26 17:13:00,109791.06,109815.51,109791.06,109815.51,0.1289,14153.864255,13
2025-05-26 17:13:00,109791.06,109815.51,109791.06,109815.51,0.1307,14351.532173,14
2025-05-26 17:13:00,109791.06,109826.79,109791.06,109826.79,0.1431,15713.384369,15
2025-05-26 17:13:00,109791.06,109826.79,109791.06,109826.79,0.1431,15713.384369,15
2025-05-26 17:13:00,109791.06,109826.79,109791.06,109826.79,0.1453,15955.003307,17
2025-05-26 17:13:00,109791.06,109826.79,109791.06,109826.79,0.1538,16888.531022,18
2025-05-26 17:13:00,109791.06,109826.79,109791.06,109826.79,0.1548,16998.357812,20
2025-05-26 17:13:00,109791.06,109826.79,109791.06,109826.79,0.1575,17294.890145,21
2025-05-26 17:13:00,109791.06,109826.79,109791.06,109826.79,0.1587,17426.682293,22
2025-05-26 17:13:00,109791.06,109826.8,109791.06,109826.8,0.1688,18535.932964,25
2025-05-26 17:13:00,109791.06,109826.8,109791.06,109826.79,0.1691,18568.881001,26
2025-05-26 17:13:00,109791.06,109826.8,109791.06,109826.79,0.1695,18612.811717,27
2025-05-26 17:13:00,109791.06,109826.8,109791.06,109826.79,0.171,18777.551902,28
2025-05-26 17:14:00,109826.79,109826.79,109826.79,109826.79,0.0,0.0,0
2025-05-26 17:14:00,109826.79,109826.79,109826.79,109826.79,0.0028,307.515012,1
2025-05-26 17:14:00,109826.79,109826.79,109826.79,109826.79,0.0161,1768.211319,2
2025-05-26 17:14:00,109826.79,109826.79,109826.79,109826.79,0.0168,1845.090072,4
2025-05-26 17:14:00,109826.79,109826.79,109826.79,109826.79,0.0171,1878.038109,5
2025-05-26 17:14:00,109826.79,109826.79,109826.79,109826.79,0.0184,2020.812936,6
2025-05-26 17:14:00,109826.79,109826.79,109826.79,109826.79,0.0185,2031.795615,7
2025-05-26 17:14:00,109826.79,109826.79,109826.79,109826.79,0.0186,2042.778294,8
2025-05-26 17:14:00,109826.79,109826.79,109826.79,109826.79,0.0189,2075.726331,9
2025-05-26 17:14:00,109826.79,109826.79,109826.79,109826.79,0.0205,2251.449195,11
2025-05-26 17:14:00,109826.79,109826.79,109826.79,109826.79,0.0232,2547.981528,12
2025-05-26 17:14:00,109826.79,109826.79,109826.79,109826.79,0.0263,2888.444577,13
2025-05-26 17:14:00,109826.79,109826.79,109826.79,109826.79,0.0264,2899.427256,14
2025-05-26 17:14:00,109826.79,109826.79,109826.79,109826.79,0.0275,3020.236725,16
2025-05-26 17:14:00,109826.79,109826.79,109826.79,109826.79,0.028,3075.15012,17
2025-05-26 17:14:00,109826.79,109826.79,109826.79,109826.79,0.0285,3130.063515,18
2025-05-26 17:14:00,109826.79,109826.79,109826.79,109826.79,0.0337,3701.162823,20
2025-05-26 17:14:00,109826.79,109826.79,109826.79,109826.79,0.0345,3789.024255,21
2025-05-26 17:14:00,109826.79,109826.79,109826.79,109826.79,0.0349,3832.954971,22
2025-05-26 17:14:00,109826.79,109826.79,109826.79,109826.79,0.0469,5150.876451,23
2025-05-26 17:14:00,109826.79,109826.79,109826.79,109826.79,0.0512,5623.131648,24
2025-05-26 17:15:00,109826.79,109826.79,109826.79,109826.79,0.0089,977.458431,1
2025-05-26 17:15:00,109826.79,109826.79,109826.79,109826.79,0.0089,977.458431,1
2025-05-26 17:15:00,109826.79,109826.79,109826.79,109826.79,0.0093,1021.389147,2
2025-05-26 17:15:00,109826.79,109826.79,109826.79,109826.79,0.0094,1032.371826,3
2025-05-26 17:15:00,109826.79,109826.97,109826.79,109826.97,0.0095,1043.354523,4
2025-05-26 17:15:00,109826.79,109827.03,109826.79,109827.03,0.2782,30553.869426,6
2025-05-26 17:15:00,109826.79,109827.03,109826.79,109827.0,0.28,30751.558026,7
2025-05-26 17:15:00,109826.79,109827.03,109826.79,109827.0,0.2803,30784.506126,8
2025-05-26 17:15:00,109826.79,109827.03,109826.79,109826.99,0.2806,30817.454223,9
2025-05-26 17:15:00,109826.79,109827.03,109826.79,109826.99,0.2835,31135.952494,10
2025-05-26 17:15:00,109826.79,109827.03,109826.79,109826.98,0.2896,31805.897072,12
2025-05-26 17:15:00,109826.79,109827.08,109826.79,109827.08,0.292,32069.482064,13
2025-05-26 17:15:00,109826.79,109827.08,109826.79,109827.04,0.2921,32080.464768,14
2025-05-26 17:15:00,109826.79,109827.09,109826.79,109827.09,0.2926,32135.378313,15
2025-05-26 17:15:00,109826.79,109827.09,109826.79,109827.09,0.2929,32168.32644,16
2025-05-26 17:15:00,109826.79,109827.09,109826.79,109826.97,0.2942,32311.101501,17
2025-05-26 17:15:00,109826.79,109827.09,109826.79,109827.09,0.2977,32695.496316,19
2025-05-26 17:15:00,109826.79,109827.09,109826.79,109827.08,0.2982,32750.409836,21
2025-05-26 17:15:00,109826.79,109827.09,109826.79,109827.06,0.3027,33244.631606,22
2025-05-26 17:15:00,109826.79,109827.09,109826.79,109827.08,0.3032,33299.545146,23
2025-05-26 17:15:00,109826.79,109827.12,109826.79,109827.12,0.3033,33310.527858,24
